species	genome_sequence_num	genome_sequence_length	totol_masked_length	totol_masked_perc	Retroelements_num	Retroelements_len	Retroelements_perc	SINEs_num	SINEs_len	SINEs_perc	Penelope_num	Penelope_len	Penelope_perc	LINEs_num	LINEs_len	LINEs_perc	CRE/SLACS_num	CRE/SLACS_len	CRE/SLACS_perc	L2/CR1/Rex_num	L2/CR1/Rex_len	L2/CR1/Rex_perc	R1/LOA/Jockey_num	R1/LOA/Jockey_len	R1/LOA/Jockey_perc	R2/R4/NeSL_num	R2/R4/NeSL_len	R2/R4/NeSL_perc	RTE/Bov-B_num	RTE/Bov-B_len	RTE/Bov-B_perc	L1/CIN4_num	L1/CIN4_len	L1/CIN4_perc	LTR_num	LTR_len	LTR_perc	BEL/Pao_num	BEL/Pao_len	BEL/Pao_perc	Ty1/Copia_num	Ty1/Copia_len	Ty1/Copia_perc	Gypsy/DIRS1_num	Gypsy/DIRS1_len	Gypsy/DIRS1_perc	Retroviral_num	Retroviral_len	Retroviral_perc	DNA_num	DNA_len	DNA_perc	hobo-Activator_num	hobo-Activator_len	hobo-Activator_perc	Tc1-IS630-Pogo_num	Tc1-IS630-Pogo_len	Tc1-IS630-Pogo_perc	En-Spm_num	En-Spm_len	En-Spm_perc	MuDR-IS905_num	MuDR-IS905_len	MuDR-IS905_perc	PiggyBac_num	PiggyBac_len	PiggyBac_perc	Tourist/Harbinger_num	Tourist/Harbinger_len	Tourist/Harbinger_perc	Other_num	Other_len	Other_perc	Rolling-circles_num	Rolling-circles_len	Rolling-circles_perc	Unclassified_num	Unclassified_len	Unclassified_perc	Total_interspersed_repeats_len	Total_interspersed_repeats_perc	Small_RNA_num	Small_RNA_len	Small_RNA_perc	Satellites_num	Satellites_len	Satellites_perc	Simple_repeats_num	Simple_repeats_len	Simple_repeats_perc	Low_complexity_num	Low_complexity_len	Low_complexity_perc
Psophia_crepitans	14465	1169253548	114802290	0.09820000000000001	209001	69179778	0.0592	8429	1091460	0.0009	150	32711	0.0	178861	59283848	0.0507	0	0	0.0	173379	58818875	0.050300000000000004	0	0	0.0	5113	380494	0.0003	127	28761	0.0	92	23007	0.0	21711	8804470	0.0075	0	0	0.0	0	0	0.0	138	27736	0.0	21363	8737969	0.0075	24801	4052847	0.0034999999999999996	4068	722867	0.0006	697	125901	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7344	766790	0.0007000000000000001	0	0	0.0	57	8647	0.0	112113	31493484	0.0269	104726109	0.08960000000000001	2220	307273	0.0003	1058	108135	0.0001	200258	7883270	0.0067	44754	2027737	0.0017000000000000001
Chloroceryle_aenea	23709	1062127307	89098657	0.0839	203069	60519672	0.057	5918	768354	0.0007000000000000001	529	97061	0.0001	183301	54322966	0.051100000000000007	0	0	0.0	178108	53920385	0.0508	0	0	0.0	4565	286258	0.0003	26	3036	0.0	73	16226	0.0	13850	5428352	0.0051	0	0	0.0	0	0	0.0	30	4889	0.0	13656	5393951	0.0051	17517	2787996	0.0026	2913	526628	0.0005	541	95435	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4876	485014	0.0005	0	0	0.0	43	6732	0.0	80216	15725904	0.0148	79033572	0.07440000000000001	1781	245762	0.0002	750	93050	0.0001	188696	7451658	0.006999999999999999	49055	2476216	0.0023
Galbula_dea	19989	1006681283	122458181	0.1216	262011	82315390	0.0818	6242	758826	0.0008	111	22965	0.0	241487	75447964	0.07490000000000001	0	0	0.0	231244	74036901	0.0735	0	0	0.0	7549	491382	0.0005	2509	879858	0.0009	74	16858	0.0	14282	6108600	0.0060999999999999995	0	0	0.0	0	0	0.0	25	2765	0.0	14090	6075562	0.006	16051	2587535	0.0026	2665	495507	0.0005	504	86173	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4279	437288	0.0004	0	0	0.0	46	6364	0.0	132028	28617780	0.028399999999999998	113520705	0.1128	2169	263037	0.0003	1501	193293	0.0002	157941	6624378	0.0066	39971	2037728	0.002
Donacobius_atricapilla	31620	1054188209	95633769	0.0907	180416	55950358	0.053099999999999994	6810	808425	0.0008	99	19755	0.0	136449	39839202	0.0378	0	0	0.0	133191	39578185	0.0375	0	0	0.0	3075	225570	0.0002	21	1237	0.0	63	14455	0.0	37157	15302731	0.014499999999999999	0	0	0.0	0	0	0.0	29	3121	0.0	36995	15274678	0.014499999999999999	13960	2201988	0.0021	2266	412716	0.0004	471	83358	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3496	347042	0.0003	0	0	0.0	39	6061	0.0	88569	26665311	0.0253	84817657	0.0805	1507	206814	0.0002	1396	286133	0.0003	200453	8352204	0.0079	42650	2122823	0.002
Burhinus_bistriatus	22572	1208588303	103280914	0.0855	158968	58613924	0.048499999999999995	10409	1360753	0.0011	155	34832	0.0	134437	51358013	0.0425	0	0	0.0	129681	50978304	0.042199999999999994	0	0	0.0	4474	319828	0.0003	34	2268	0.0	93	22781	0.0	14122	5895158	0.0049	0	0	0.0	0	0	0.0	47	8669	0.0	13843	5842320	0.0048	30274	5128855	0.0042	5391	1026068	0.0008	768	135856	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	9281	1007318	0.0008	0	0	0.0	66	10393	0.0	110704	28289205	0.023399999999999997	92031984	0.0761	2677	384200	0.0003	903	149128	0.0001	230835	8815469	0.0073	47553	2216774	0.0018
Lanius_ludovicianus	18148	1040379146	89687978	0.0862	174282	54264355	0.052199999999999996	6921	837363	0.0008	103	21458	0.0	137208	40539671	0.039	0	0	0.0	133661	40269450	0.0387	0	0	0.0	3358	231330	0.0002	17	1250	0.0	69	16183	0.0	30153	12887321	0.0124	0	0	0.0	0	0	0.0	31	3524	0.0	29973	12857502	0.0124	14379	2273040	0.0022	2230	395002	0.0004	470	84608	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3749	375558	0.0004	0	0	0.0	36	5219	0.0	80226	23347339	0.022400000000000003	79884734	0.0768	1542	204490	0.0002	1258	295823	0.0003	175192	7457999	0.0072	39788	1999666	0.0019
Polioptila_caerulea	26442	1038028908	84534468	0.0814	177714	54702403	0.0527	6056	732303	0.0007000000000000001	113	21975	0.0	134677	38759395	0.0373	0	0	0.0	131679	38528978	0.0371	0	0	0.0	2806	192383	0.0002	14	910	0.0	65	15149	0.0	36981	15210705	0.0147	0	0	0.0	0	0	0.0	35	3116	0.0	36796	15180642	0.0146	13822	2177014	0.0021	2230	394711	0.0004	477	85145	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3420	341318	0.0003	0	0	0.0	42	6550	0.0	68513	16375004	0.0158	73254421	0.0706	1453	193373	0.0002	1053	244447	0.0002	207043	8815010	0.0085	43806	2175635	0.0021
Hirundo_rustica	13084	1043753555	102991444	0.0987	173743	54848726	0.0525	6175	742158	0.0007000000000000001	102	20292	0.0	131787	38757426	0.0371	0	0	0.0	128687	38516129	0.0369	0	0	0.0	2851	188071	0.0002	80	17374	0.0	67	15560	0.0	35781	15349142	0.0147	0	0	0.0	0	0	0.0	23	2481	0.0	35613	15319187	0.0147	13570	2132394	0.002	2169	388849	0.0004	465	83881	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3490	346339	0.0003	0	0	0.0	33	4718	0.0	88729	30247476	0.028999999999999998	87228596	0.0836	1352	177183	0.0002	1275	270451	0.0003	299406	12581266	0.0121	53151	2868834	0.0027
Thryothorus_ludovicianus	37520	1031447271	85780883	0.0832	172049	52887438	0.0513	6602	784736	0.0008	100	19519	0.0	128732	36922010	0.0358	0	0	0.0	125812	36696712	0.0356	0	0	0.0	2733	189613	0.0002	22	1246	0.0	65	14920	0.0	36715	15180692	0.0147	0	0	0.0	0	0	0.0	77	34874	0.0	36498	15120361	0.0147	13342	2103263	0.002	2150	385143	0.0004	461	81789	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3179	320714	0.0003	0	0	0.0	43	6097	0.0	74136	20136479	0.0195	75127180	0.0728	1396	185314	0.0002	1127	190145	0.0002	186280	8247163	0.008	43108	2173071	0.0021
Cardinalis_cardinalis	39279	1037930431	96380151	0.0929	186302	57876191	0.0558	6601	779060	0.0008	107	21115	0.0	128932	37049657	0.035699999999999996	0	0	0.0	125801	36802377	0.0355	0	0	0.0	2942	209027	0.0002	19	1157	0.0	63	15981	0.0	50769	20047474	0.019299999999999998	0	0	0.0	0	0	0.0	27	2828	0.0	50608	20021011	0.019299999999999998	13528	2131786	0.0021	2150	383211	0.0004	459	79651	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3419	340419	0.0003	0	0	0.0	41	6141	0.0	98537	25021550	0.0241	85029527	0.0819	1459	200670	0.0002	1371	353818	0.0003	186058	8714948	0.0084	42714	2223072	0.0021
Hylia_prasina	30799	1029027164	84425338	0.08199999999999999	179530	55145605	0.0536	6538	780570	0.0008	105	21001	0.0	133372	38412715	0.0373	0	0	0.0	130263	38165314	0.0371	0	0	0.0	2913	208941	0.0002	23	1435	0.0	68	16024	0.0	39620	15952320	0.0155	0	0	0.0	0	0	0.0	23	3174	0.0	39449	15922429	0.0155	13914	2191919	0.0021	2351	414979	0.0004	458	81199	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3595	355706	0.0003	0	0	0.0	36	5343	0.0	71476	16441059	0.016	73778583	0.0717	1501	188785	0.0002	1120	253051	0.0002	194630	8296844	0.008100000000000001	41298	2051884	0.002
Dyaphorophyia_castanea	24360	1058888301	93184697	0.08800000000000001	179823	55579323	0.0525	7087	856983	0.0008	327	55331	0.0001	139111	40369286	0.0381	0	0	0.0	135505	40055509	0.0378	0	0	0.0	3181	240109	0.0002	26	1732	0.0	72	16605	0.0	33625	14353054	0.013600000000000001	0	0	0.0	112	33749	0.0	28	3069	0.0	33321	14287115	0.013500000000000002	15756	2501911	0.0024	2503	438491	0.0004	502	88666	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4139	413127	0.0004	0	0	0.0	41	6649	0.0	101599	24826249	0.023399999999999997	82907483	0.0783	1678	222287	0.0002	1372	309150	0.0003	182714	7917458	0.0075	39721	1997084	0.0019
Pachyramphus_minor	24586	1054898176	89034867	0.08439999999999999	196886	58835119	0.0558	8017	937488	0.0009	751	102261	0.0001	167609	49097513	0.04650000000000001	0	0	0.0	159113	47597968	0.0451	0	0	0.0	4482	301519	0.0003	3188	1077871	0.001	75	17894	0.0	21260	8800118	0.0083	0	0	0.0	0	0	0.0	83	14751	0.0	21013	8755285	0.0083	16447	2614581	0.0025	2635	462489	0.0004	530	93535	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4292	435669	0.0004	0	0	0.0	40	6029	0.0	67726	17095803	0.016200000000000003	78545503	0.0745	1649	215494	0.0002	1099	132987	0.0001	196339	8041431	0.0076	45337	2261608	0.0021
Oenanthe_oenanthe	33311	1001836003	81802376	0.0817	173754	53220563	0.053099999999999994	6366	762847	0.0008	105	20212	0.0	121222	33636711	0.0336	0	0	0.0	118459	33409342	0.0333	0	0	0.0	2565	190045	0.0002	32	2622	0.0	61	14490	0.0	46166	18821005	0.018799999999999997	0	0	0.0	0	0	0.0	84	35054	0.0	45941	18761733	0.0187	13233	2069585	0.0021	2203	387015	0.0004	454	79728	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3182	316305	0.0003	0	0	0.0	36	5146	0.0	59304	12834540	0.0128	68124688	0.068	1389	183013	0.0002	1235	289502	0.0003	234804	10958187	0.0109	45851	2386187	0.0024
Motacilla_alba	21258	1043123529	92055509	0.0882	190144	60302476	0.057800000000000004	6453	774255	0.0007000000000000001	104	20688	0.0	136237	39878671	0.0382	0	0	0.0	133161	39611377	0.038	0	0	0.0	2823	215530	0.0002	81	15438	0.0	68	15638	0.0	47454	19649550	0.018799999999999997	0	0	0.0	0	0	0.0	31	2506	0.0	47287	19622313	0.018799999999999997	14032	2231753	0.0021	2338	425373	0.0004	482	85319	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3471	347157	0.0003	0	0	0.0	35	5004	0.0	69764	17734651	0.017	80268880	0.077	1475	196510	0.0002	1448	337308	0.0003	208333	9100861	0.0087	44835	2304552	0.0022
Cinclus_mexicanus	62831	996999814	80872191	0.08109999999999999	168924	52829281	0.053	5936	722592	0.0007000000000000001	94	19264	0.0	128899	37333411	0.0374	0	0	0.0	125670	37087087	0.037200000000000004	0	0	0.0	2977	192058	0.0002	95	19597	0.0	63	15405	0.0	34089	14773278	0.0148	0	0	0.0	0	0	0.0	34	3642	0.0	33927	14746119	0.0148	13012	2014076	0.002	2159	381873	0.0004	447	78754	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3259	318872	0.0003	0	0	0.0	30	4849	0.0	53067	13003961	0.013000000000000001	67847318	0.0681	1332	174935	0.0002	1294	268642	0.0003	240538	10312729	0.0103	47115	2405768	0.0024
Indicator_maculatus	28161	1127548528	234417659	0.2079	500560	142582358	0.1265	4862	621938	0.0006	102	21084	0.0	479201	135490858	0.1202	0	0	0.0	468447	134754169	0.1195	0	0	0.0	10570	699810	0.0006	26	2726	0.0	56	13069	0.0	16497	6469562	0.005699999999999999	0	0	0.0	0	0	0.0	30	2311	0.0	16313	6441643	0.005699999999999999	13699	2096661	0.0019	2131	361315	0.0003	453	77388	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3744	363402	0.0003	0	0	0.0	37	5011	0.0	371202	74762268	0.0663	219441287	0.1946	1627	210400	0.0002	2401	312578	0.0003	242639	11517078	0.0102	53880	3089610	0.0027
Ploceus_nigricollis	24469	1035454922	84401071	0.0815	191719	58172167	0.0562	6606	795403	0.0008	110	21949	0.0	136163	38603697	0.0373	0	0	0.0	132747	38331883	0.037000000000000005	0	0	0.0	3124	209824	0.0002	112	23287	0.0	70	16754	0.0	48950	18773067	0.0181	0	0	0.0	0	0	0.0	30	3555	0.0	48776	18743132	0.0181	14979	2381339	0.0023	2342	413876	0.0004	489	87075	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3811	382527	0.0004	0	0	0.0	45	6564	0.0	68062	13827259	0.0134	74380765	0.0718	1522	202211	0.0002	1240	255404	0.0002	183303	7719570	0.0075	40347	1998267	0.0019
Illadopsis_cleaveri	43982	1054200279	88837577	0.0843	190921	56403473	0.0535	6525	780835	0.0007000000000000001	105	21203	0.0	141649	39899036	0.0378	0	0	0.0	138264	39614470	0.037599999999999995	0	0	0.0	3132	231858	0.0002	82	16113	0.0	66	15392	0.0	42747	15723602	0.0149	0	0	0.0	0	0	0.0	87	13767	0.0	42514	15683783	0.0149	14683	2323082	0.0022	2387	446079	0.0004	484	85613	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3785	371418	0.0004	0	0	0.0	37	4943	0.0	84800	19009946	0.018000000000000002	77736501	0.0737	1537	201552	0.0002	1235	247318	0.0002	204406	8607441	0.008199999999999999	43506	2196897	0.0021
Leucopsar_rothschildi	17982	1019064604	80997685	0.0795	170683	52783352	0.0518	6201	743887	0.0007000000000000001	113	20863	0.0	130875	37426177	0.036699999999999997	0	0	0.0	127876	37179857	0.0365	0	0	0.0	2804	208797	0.0002	18	1167	0.0	64	15493	0.0	33607	14613288	0.0143	0	0	0.0	0	0	0.0	26	3439	0.0	33434	14583207	0.0143	13898	2184638	0.0021	2217	390709	0.0004	460	81153	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3555	354160	0.0003	0	0	0.0	33	5365	0.0	59575	14360524	0.0141	69328514	0.068	1438	197490	0.0002	1218	242167	0.0002	207521	9092673	0.0089	43495	2280807	0.0022
Serilophus_lunatus	11249	1040370003	99178259	0.0953	175559	56984476	0.0548	6736	794158	0.0008	111	23255	0.0	149286	47383478	0.0455	0	0	0.0	144207	46317749	0.044500000000000005	0	0	0.0	3993	292144	0.0003	914	735983	0.0007000000000000001	61	14347	0.0	19537	8806840	0.0085	0	0	0.0	0	0	0.0	32	3741	0.0	19350	8775894	0.0084	14511	2365178	0.0023	2682	517661	0.0005	484	85413	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3358	347020	0.0003	0	0	0.0	32	4717	0.0	100595	29526758	0.028399999999999998	88876412	0.08539999999999999	1593	214128	0.0002	1073	137230	0.0001	189413	8083447	0.0078000000000000005	40999	2029893	0.002
Gymnorhina_tibicen	18986	1052262442	89260950	0.0848	179201	56820234	0.054000000000000006	6754	840723	0.0008	117	23374	0.0	141478	42214539	0.0401	0	0	0.0	137763	41915774	0.0398	0	0	0.0	3503	257031	0.0002	20	1564	0.0	75	16796	0.0	30969	13764972	0.0131	0	0	0.0	0	0	0.0	34	3766	0.0	30770	13731663	0.013000000000000001	16458	2636891	0.0025	2640	468977	0.0004	516	91187	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4417	443586	0.0004	0	0	0.0	46	7530	0.0	75878	19657708	0.0187	79114833	0.07519999999999999	1716	226743	0.0002	1515	320083	0.0003	180295	7752772	0.0074	40385	2019402	0.0019
Oxyruncus_cristatus	12532	1062467484	92159490	0.0867	190805	59769496	0.056299999999999996	7846	918242	0.0009	128	26048	0.0	163067	50133612	0.0472	0	0	0.0	157917	49343050	0.0464	0	0	0.0	4039	277845	0.0003	909	469349	0.0004	74	17320	0.0	19892	8717642	0.008199999999999999	0	0	0.0	0	0	0.0	69	28229	0.0	19660	8659147	0.008199999999999999	16593	2700186	0.0025	2795	510779	0.0005	511	89353	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4140	434039	0.0004	0	0	0.0	40	6177	0.0	77511	18257609	0.0172	80727291	0.076	1665	221679	0.0002	1172	161183	0.0002	219055	8817093	0.0083	47646	2404343	0.0023
Sinosuthora_webbiana	31009	1050295543	94819851	0.09029999999999999	178514	56362762	0.0537	6341	767202	0.0007000000000000001	108	21591	0.0	132671	38980798	0.0371	0	0	0.0	129412	38729781	0.0369	0	0	0.0	3066	212588	0.0002	16	1136	0.0	69	15702	0.0	39502	16614762	0.0158	0	0	0.0	0	0	0.0	35	3513	0.0	39321	16584875	0.0158	14386	2289478	0.0022	2427	448548	0.0004	466	83764	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3691	368171	0.0004	0	0	0.0	40	6040	0.0	83608	22142671	0.021099999999999997	80794911	0.07690000000000001	1476	192199	0.0002	1367	266712	0.0003	257960	11017880	0.0105	50296	2691771	0.0026
Locustella_ochotensis	10795	1039556136	98155354	0.0944	167455	53771191	0.051699999999999996	5878	711289	0.0007000000000000001	101	20954	0.0	127020	37191044	0.0358	0	0	0.0	124177	36931490	0.0355	0	0	0.0	2657	221787	0.0002	16	980	0.0	69	15833	0.0	34557	15868858	0.015300000000000001	0	0	0.0	0	0	0.0	24	2881	0.0	34395	15840398	0.0152	13726	2155381	0.0021	2219	387257	0.0004	457	80728	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3400	340805	0.0003	0	0	0.0	40	5658	0.0	97241	28116241	0.027000000000000003	84042813	0.0808	1450	210129	0.0002	1724	741534	0.0007000000000000001	211330	11118242	0.010700000000000001	41804	2184660	0.0021
Aegithalos_caudatus	51963	1013845238	87302515	0.0861	169131	51992941	0.0513	6233	742728	0.0007000000000000001	100	19727	0.0	128419	36862763	0.0364	0	0	0.0	125534	36621180	0.0361	0	0	0.0	2711	206771	0.0002	15	1015	0.0	59	14070	0.0	34479	14387450	0.014199999999999999	0	0	0.0	0	0	0.0	27	2805	0.0	34320	14361081	0.014199999999999999	13147	2052795	0.002	2120	372049	0.0004	451	78706	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3290	324202	0.0003	0	0	0.0	41	5945	0.0	81747	20029420	0.019799999999999998	74075156	0.0731	1432	185739	0.0002	1122	263677	0.0003	238208	10594023	0.0104	44012	2324224	0.0023
Aramus_guarauna	18527	1170510309	90255455	0.0771	149229	52505156	0.0449	9438	1238050	0.0011	370	72542	0.0001	114007	41428540	0.0354	0	0	0.0	110583	41114133	0.0351	0	0	0.0	2911	216992	0.0002	53	3228	0.0	90	21645	0.0	25784	9838566	0.0084	0	0	0.0	0	0	0.0	385	83209	0.0001	25172	9711226	0.0083	27547	4607019	0.0039000000000000003	4574	809485	0.0007000000000000001	734	134648	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8172	895257	0.0008	0	0	0.0	71	10360	0.0	96662	20309260	0.0174	77421435	0.0661	2371	335782	0.0003	915	99188	0.0001	275376	10248979	0.0088	52186	2429799	0.0021
Himantopus_himantopus	23765	1196502159	95739040	0.08	150111	53012838	0.0443	10376	1361591	0.0011	619	113797	0.0001	125827	45591386	0.0381	0	0	0.0	120271	45139575	0.0377	0	0	0.0	4803	310834	0.0003	35	2133	0.0	99	25047	0.0	13908	6059861	0.0051	0	0	0.0	0	0	0.0	348	75462	0.0001	13321	5939300	0.005	29709	5040463	0.0042	5106	980906	0.0008	742	131069	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	9106	981583	0.0008	0	0	0.0	63	10280	0.0	106379	27525174	0.023	85578475	0.07150000000000001	2520	363326	0.0003	842	135935	0.0001	205348	7950794	0.0066	44238	2013475	0.0017000000000000001
Nycticryphes_semicollaris	16096	1126083395	99407124	0.0883	197567	66417379	0.059000000000000004	7070	909010	0.0008	147	31251	0.0	177993	60368657	0.0536	0	0	0.0	172286	59954035	0.053200000000000004	0	0	0.0	5449	363037	0.0003	33	1991	0.0	78	18343	0.0	12504	5139712	0.0046	0	0	0.0	0	0	0.0	113	31118	0.0	12208	5074392	0.0045000000000000005	21040	3391188	0.003	3488	630304	0.0006	613	107948	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	6077	618322	0.0005	0	0	0.0	63	9499	0.0	82209	18080739	0.0161	87889306	0.078	1943	267605	0.0002	1067	139233	0.0001	238398	8914628	0.0079	52563	2412613	0.0021
Toxostoma_redivivum	24180	1032473302	89926985	0.08710000000000001	180607	56996879	0.0552	6302	759029	0.0007000000000000001	109	20655	0.0	131938	38338291	0.0371	0	0	0.0	128910	38097237	0.0369	0	0	0.0	2834	203510	0.0002	16	1113	0.0	69	15776	0.0	42367	17899559	0.0173	0	0	0.0	0	0	0.0	25	2711	0.0	42193	17870403	0.0173	13973	2211322	0.0021	2357	417872	0.0004	462	82586	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3401	339343	0.0003	0	0	0.0	33	5429	0.0	69918	18656103	0.0181	77864304	0.0754	1389	187400	0.0002	1428	390419	0.0004	209617	9230440	0.0089	46285	2394624	0.0023
Rynchops_niger	17494	1178085471	98073272	0.0832	168837	57824853	0.049100000000000005	9062	1184426	0.001	160	33828	0.0	149125	52094661	0.044199999999999996	0	0	0.0	144264	51732679	0.043899999999999995	0	0	0.0	4591	305449	0.0003	23	1363	0.0	87	21342	0.0	10650	4545766	0.0039000000000000003	0	0	0.0	0	0	0.0	47	6895	0.0	10384	4497325	0.0038	26825	4487575	0.0038	4679	860604	0.0007000000000000001	739	131197	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7891	837233	0.0007000000000000001	0	0	0.0	62	9620	0.0	92631	23506264	0.02	85818692	0.0728	2215	312018	0.0003	931	124584	0.0001	254719	9687596	0.008199999999999999	50736	2389995	0.002
Hippolais_icterina	51503	1048398027	92963000	0.08869999999999999	184408	55856352	0.0533	6005	729457	0.0007000000000000001	104	20549	0.0	136962	39492010	0.0377	0	0	0.0	133620	39234280	0.0374	0	0	0.0	3149	219558	0.0002	23	1538	0.0	66	16085	0.0	41441	15634885	0.0149	0	0	0.0	0	0	0.0	26	2914	0.0	41273	15606037	0.0149	14001	2219868	0.0021	2296	406169	0.0004	467	81741	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3400	344646	0.0003	0	0	0.0	42	5735	0.0	89244	23258205	0.0222	81334425	0.0776	1456	196984	0.0002	1405	336943	0.0003	203712	9068464	0.0086	42589	2175477	0.0021
Sylvia_borin	31497	1036635967	85572243	0.0825	176410	52965257	0.051100000000000007	6397	772290	0.0007000000000000001	106	21765	0.0	132049	37513785	0.0362	0	0	0.0	128934	37249615	0.0359	0	0	0.0	2926	225525	0.0002	15	975	0.0	68	15905	0.0	37964	14679182	0.014199999999999999	0	0	0.0	0	0	0.0	23	2682	0.0	37802	14650539	0.0141	13801	2174176	0.0021	2302	427801	0.0004	433	77169	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3514	346563	0.0003	0	0	0.0	34	5493	0.0	77615	18931846	0.0183	74071279	0.07150000000000001	1488	194581	0.0002	1206	208565	0.0002	210980	8928810	0.0086	44807	2314596	0.0022
Certhia_brachydactyla	13655	1028791262	85257086	0.08289999999999999	168536	51436438	0.05	6322	753967	0.0007000000000000001	104	20839	0.0	131533	38168690	0.0371	0	0	0.0	128692	37945627	0.0369	0	0	0.0	2643	184530	0.0002	23	1400	0.0	71	16294	0.0	30681	12513781	0.012199999999999999	0	0	0.0	0	0	0.0	23	2460	0.0	30514	12486812	0.0121	13566	2120409	0.0021	2115	372090	0.0004	457	82267	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3488	348864	0.0003	0	0	0.0	34	5553	0.0	68171	18571170	0.0181	72128017	0.0701	1379	186236	0.0002	1240	323081	0.0003	241601	10360760	0.0101	46706	2401749	0.0023
Paradisaea_raggiana	6544	1037508133	83893729	0.0809	173852	54304996	0.052300000000000006	7187	870184	0.0008	304	54197	0.0001	140950	42290499	0.0408	0	0	0.0	137037	41982439	0.0405	0	0	0.0	3516	235653	0.0002	20	1329	0.0	73	16881	0.0	25715	11144313	0.010700000000000001	0	0	0.0	0	0	0.0	29	3377	0.0	25530	11111708	0.010700000000000001	16429	2629677	0.0025	2671	470172	0.0005	528	94161	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4249	431504	0.0004	0	0	0.0	47	6892	0.0	63913	17363781	0.0167	74298454	0.0716	1659	221099	0.0002	1200	237255	0.0002	176268	7390981	0.0070999999999999995	39122	1922183	0.0019
Bombycilla_garrulus	32196	1032116443	91021673	0.0882	173938	53674441	0.052000000000000005	6612	778942	0.0008	101	20713	0.0	128235	37015679	0.0359	0	0	0.0	125254	36732489	0.0356	0	0	0.0	2797	246908	0.0002	27	1719	0.0	56	13850	0.0	39091	15879820	0.0154	0	0	0.0	0	0	0.0	74	13255	0.0	38887	15841725	0.015300000000000001	13399	2118570	0.0021	2190	381276	0.0004	448	78668	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3302	333595	0.0003	0	0	0.0	37	5424	0.0	88469	23241028	0.0225	79034039	0.0766	1388	180025	0.0002	1426	384995	0.0004	207009	9178104	0.0089	46494	2381733	0.0023
Oriolus_oriolus	22076	1038866468	83748173	0.0806	173602	52966538	0.051	7319	884686	0.0009	112	22528	0.0	139240	40823392	0.0393	0	0	0.0	135435	40540301	0.039	0	0	0.0	3597	242514	0.0002	21	1206	0.0	75	16843	0.0	27043	11258460	0.0108	0	0	0.0	0	0	0.0	28	3796	0.0	26850	11224711	0.0108	16257	2625373	0.0025	2656	497019	0.0005	505	90924	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4248	433997	0.0004	0	0	0.0	43	7190	0.0	73652	18484967	0.0178	74076878	0.0713	1574	208325	0.0002	1339	281780	0.0003	173757	7430631	0.0072	38475	1911141	0.0018
Sitta_europaea	18111	1020783426	89288028	0.0875	172854	53093639	0.052000000000000005	6523	780031	0.0008	110	21223	0.0	127077	36371777	0.0356	0	0	0.0	124252	36147823	0.0354	0	0	0.0	2630	186439	0.0002	21	1249	0.0	64	15043	0.0	39254	15941831	0.015600000000000001	0	0	0.0	0	0	0.0	26	2719	0.0	39090	15913427	0.015600000000000001	13401	2099608	0.0021	2087	370388	0.0004	443	78428	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3370	336132	0.0003	0	0	0.0	35	5258	0.0	95493	22423395	0.022000000000000002	77616642	0.076	1344	179987	0.0002	1271	289270	0.0003	209197	9106542	0.0089	43269	2236057	0.0022
